AMZN,GE,GOOG,JPM,LIN,LLY,MSFT,NEE,PLD,WMT,XOM
1808586622490.9402,170427171459.4254,1776213205548.8416,105813280128.24745,350794060204.47565,485600347805.8278,14398284599306.615,92227519538.55191,,118821538240.18161,53073404047.30938
1817807262374.694,168278532616.60153,1765937437935.2046,106359034909.44167,349078439101.9621,480907556211.0861,14259070259698.486,91860328283.27785,,117537278600.9436,52355676149.498985
1836243021402.0142,172689797867.26086,1796100203976.1267,107213863718.25897,352689022455.14246,478018260000.3702,14289108282536.63,91421917003.43593,,116875204623.07889,53370074975.138435
1875680010692.1826,171224771400.55347,1807519050724.4663,105497640678.5285,353821518055.311,482729425130.45245,14473610146181.178,92013788253.72523,,117816458881.7031,52786312085.25431
1902662042824.6187,171582919946.1253,1807425958693.4265,105175457510.58841,352745079902.48267,475331477127.29156,14392086654792.29,92057627601.43134,,118135536962.62411,52173860473.90292
1907162617143.3782,168734311223.83493,1812147487917.4275,105024192355.88745,351949035694.69434,473693545785.7763,14389699970304.406,93537287924.37378,,117880255530.54707,51456128561.437965
1898457413638.9307,172966522396.1569,1791981023800.2185,105510814930.4696,355042937271.1842,477687045247.72943,14357282698132.549,94786802798.59714,,118502460159.26059,52709764666.80814
1906641827319.0417,170508575281.65265,1798889552164.8389,104872970608.93588,352635241452.36426,477613435549.54114,14356806848265.805,93920928949.10185,,119052835470.5452,52508791059.66411
1923767330675.24,168132072378.27283,1808134102758.4646,104688856639.88095,355121688025.2523,468908799846.7123,14311037526239.309,93197530754.30382,,117473453501.08928,52202561239.333855
1932653547539.7683,166976333988.7972,1800237775042.0774,104221995443.21045,350565099678.7593,468982351766.4875,14312468049901.205,94742963450.89102,,117625021516.82059,51724078650.56329
1909991243661.168,168132072378.27283,1800610522359.846,104675704091.81456,351813978507.1621,441672315951.6478,14171348823795.271,94085328728.34737,,116795446957.43626,51762354367.11366
1901762998649.8728,166032243517.66757,1763427555436.4163,103472376166.98701,349271261070.2561,440752194724.2943,14097931137480.182,93087919032.95294,,116372664943.83961,51657086109.96377
1895195659959.1726,170036530046.08783,1782612287299.6047,105116271044.28961,352713992206.4323,437918105787.2196,14158955908828.287,92704313613.78647,,115710609933.31512,52987281677.74378
1891265060240.9639,163395232227.60168,1781879306053.169,103281696775.83623,350958853449.0996,428955807251.5252,14292443692696.332,92770068184.65044,,115104375805.07036,52231270034.073906
1905403006680.0405,166292671126.5593,1804244903506.4897,103998434681.89368,353872915905.1883,430133620200.9507,14532249720072.234,92737186448.52325,,115303798420.18723,53992093508.30013
1912227979912.8152,164957888755.9706,1793900881043.2104,103952400763.66127,352241452112.57764,425183194662.55,14551317916451.121,92068576311.61987,,115686663666.28212,53417913598.84455
1898128511359.8926,163541753049.27615,1757742874445.2417,103682784380.23738,348011213435.72076,423453308976.71246,14296257926784.443,89481903473.32253,,115447352734.67383,52786312085.25431
1839586917003.9534,162467418482.0278,1727344060382.6401,100579162854.37386,340011751675.2664,426287397913.7872,14030709908648.584,89536709333.99797,,113859994998.65364,51379569099.02812
1832953831316.4768,157600404915.80798,1735165876554.8347,100592304550.5029,343105795529.5414,423582154837.7484,14054547012910.734,89788787808.6557,,114083344913.4633,51331722446.01289
1852919002670.8396,160400163266.98257,1751219606787.4907,102518935803.48373,344343398843.4729,420140757001.41394,14234755818538.76,89766881486.88824,,113820097198.49211,52834154723.61498
1872626539483.1277,167594879851.58792,1762253382425.7654,105984241549.23596,349192545885.63434,427281099950.1224,14281478327329.576,89076347225.43661,,113883931782.01654,54623695021.89038
1877845311911.7092,169126901401.4605,1772274331934.0715,107207265740.35107,349068728643.12714,426360978722.7689,14271467635757.973,88451594239.02013,,114203000379.26746,55111740517.816696
1867034866149.167,171652388849.24158,1758208903390.8545,109798046410.99843,347887396193.21356,416644209669.8512,14024513451165.092,86325265706.50336,,113469125534.98416,56748157876.61784
1817785346709.102,172271550642.714,1692142948857.2944,109206257711.57181,337446518778.864,407810785884.39935,13516774208196.281,84692136511.72313,,112073195680.17638,57341475644.34861
1809650117805.205,173167719687.36255,1671479361918.5247,109120755297.20285,336557851732.9577,423931800904.14276,13539656638663.277,85875887913.69211,,112025322113.45058,57303199927.79825
1800835168677.6401,167872270797.28708,1655879336839.1848,107634690996.69707,330077312037.0781,425201625976.3036,13440495474557.398,86062194014.7051,,111179796020.93773,56288809131.46791
1799859336025.7437,172418162339.40707,1695603280137.3508,109896690521.49644,335106404907.97955,422514756435.6054,13782799563229.715,86818491748.4111,,109321214803.3821,58308011758.3546
1748614319950.7012,170919128421.2904,1662085788236.5132,109778306736.96149,331506172263.66724,413791776086.64246,13497227187888.982,86982909330.43741,,108268290329.18813,59064019387.36992
1765728949121.682,170919128421.2904,1692055923924.0007,111571025083.06163,335083925017.92944,424980767992.5322,13766592414174.621,87114427373.55574,,108978237873.77863,58968322066.6849
1788210239640.2014,169990426119.97897,1706680663040.6748,111809149144.30013,333081294053.36743,419312619007.5893,13973975221255.332,88977710918.44545,,109775899883.2358,57886946759.06414
1810368315915.0273,171913078985.96484,1729437777895.4155,112516977609.79442,336580296053.5615,429121429072.44885,14056932210367.783,88692759609.05093,,111068135289.03807,58049636620.348694
1802797708166.651,170625884833.4557,1740254085998.858,112602968361.34407,333238724422.611,430520100005.6457,14056932210367.783,87914546652.18707,,111403164903.08762,59504222244.935555
1779598219538.3093,169583063703.2169,1725238019077.5684,110234750073.77742,331719944635.8213,430023263432.0813,14027371524427.215,85305931886.56068,,111299460970.41199,58910904477.204796
1780162840693.8298,167367147054.94772,1698715890877.8408,109388016810.2221,332811286386.6417,428385303201.35956,13963014316981.076,86445843940.82355,,111179796020.93773,58604678671.5291
1800418603736.234,166780599295.93253,1713464815901.503,106503810605.60822,338639162312.6952,435120850588.44556,14126537149625.596,87892622527.63881,,110374167728.58641,58441984795.58999
1808959356101.1624,167399740894.95636,1757102985229.846,108137743404.42488,347392340639.8625,435580911202.12225,14433564405833.098,89284595253.77864,,111570656000.9371,59331973491.14981
1868800164647.849,170120740896.66772,1760370875753.272,110214901880.36697,346796054442.3931,437770857501.63654,14503169345090.91,89514776308.05931,,112113083996.66779,59896578449.48596
1889478013371.8467,169648231188.78558,1776343648150.3801,110175216345.48346,346492220232.2534,439795239758.6402,14650007691782.76,88769471791.49382,,113014459422.47069,59867873669.40047
1888058179372.7644,170642161559.0114,1787048283735.9358,111511502206.70502,349541304306.4281,445923420468.0534,14694820852983.27,89909348240.19511,,115415449668.41678,60767421257.46149
1872111270398.9788,172711426121.69037,1769565562387.2979,113013117333.43123,350148866018.3688,448518248996.8097,14655726812368.676,91980897616.20764,,116460417343.38672,61102355857.877235
1883047689414.886,168067803545.666,1774107164243.7698,112126687683.05504,350250061093.0407,443825486291.2745,14815439872017.586,91860328283.27785,,117106539788.12291,59992275770.17099
1828524357439.5237,169534213332.10114,1722473318473.4492,113634933343.50119,353445300021.9876,448573456270.45087,14739159651347.87,92528929518.79083,,118326974327.5066,60403769832.996574
1820202761730.5159,171570884054.77145,1724312217880.8936,113079259891.57043,356291780530.1408,450965887018.39594,14690053432130.84,92386444962.70317,,119698967398.9515,61580842461.30235
1850737139230.751,175057697935.54547,1735482692815.2573,113383559066.76018,356392940035.36646,457204482275.0915,14784447175384.29,93679790283.24223,,118654018691.3218,63006723305.80372
1859738455163.427,169208335515.3606,1819422696502.0706,111021949609.03877,358868217802.12195,460388159500.1475,15407083342739.834,93175615531.14597,,117680851882.77042,61370305947.00256
1889384829969.2913,171505716569.2028,1815713614214.4292,112695589646.61365,357731809562.8624,466240332730.56116,15463337719173.842,94721039326.34277,,118414707759.71349,61542566744.75198
1848741809890.931,170870278050.17465,1842322577750.6462,112384670789.64131,359126949954.37634,468835161259.31744,15809933378831.846,93526339214.18526,,119188451953.14798,61695681654.917114
1818963941091.5144,173086194698.44382,1786451812188.7844,112325126209.41,363368570854.0434,458805493210.6866,15702669383713.836,93811317227.75098,,119483602734.37622,62805753713.31424
1816025568950.607,173835691463.05356,1812408562717.309,112768384442.34749,368543996426.9485,472681354657.2745,15881922028515.875,93624993323.9572,,119427772368.42639,62030616255.332855
1855084303890.366,172662535361.67743,1823926758191.239,112808037421.41898,369489076614.65784,489998671718.61,15923399779556.684,93427702907.1941,,119794695565.06287,61178915320.28707
1906066331978.3037,171424292552.52695,1847448137765.1682,111326248784.2285,372965527585.90924,498721652067.57294,16039727227605.312,92901586227.76877,,120672115240.16264,61638260050.782455
1929084807246.5642,177175873452.68594,1854381503311.1863,111167495792.75706,373516782864.3857,487679850668.8532,16021613705021.578,93745562656.88701,,119834574397.88417,62222010896.7029
1912633670669.0042,176654493179.2394,1855754563369.8223,111835617019.49315,379749794783.5897,479453706893.4546,16065948042293.68,92715253422.58461,,119068796487.34384,62891884112.18896
1960463356109.9868,181330719692.49673,1854474784939.0308,110988883755.93784,380976122583.04987,482195725929.381,16016367460240.738,93098885545.92227,,119483602734.37622,63504351782.15858
1908834564944.3477,177534324914.9865,1821889161332.614,110883033959.04042,378725928272.36597,487035736920.49927,15770842312278.92,93383845756.7072,,118406731993.14923,62253277026.39603
1903599397590.3613,174340754622.0472,1823404987785.0852,110876446833.06987,377645897605.4632,483318331605.1652,15848550082548.863,93570187463.28175,,118454605559.87502,62369645803.39716
1932461827289.6272,175302111346.713,1859407525003.3135,110380317961.3704,379175952906.72424,479385759479.7424,16053076303398.283,94600469993.41296,,117864303997.41855,61894435158.0909
1943716107104.198,173803077428.59637,1856208078926.334,110181803471.45401,375789492634.566,477133296937.3398,16022089554888.322,95729406633.31612,,117186287970.09541,62427842235.861404
1940986184729.151,168393661167.95792,1852331393063.4602,109388016810.2221,374619435699.1238,475822449191.9343,16186089724430.418,95334834701.18031,,114203000379.26746,63058223294.466194
1945536111119.2817,166177734422.46445,1852157343196.8726,108799266653.25307,372942976556.96655,482210488313.9077,16197075908228.844,96211675063.64494,,113221838836.8116,62369645803.39716
2026153305237.5518,164026995356.98822,1872622043087.6572,107859912104.42818,372402996792.9614,482487478025.9286,16299764309471.957,96014375745.49144,,114195005645.36296,61690767717.73884
2015469167318.6887,162870136175.6164,1863222212711.0955,106450896559.09685,373741830751.0111,481324311904.20386,16387644857674.363,96792588702.3553,,113580814717.89415,58839467714.01021
1958456985289.792,164629860230.4563,1827511654571.8923,108719895583.48602,370985376511.3974,480844317738.03503,16230986159357.61,95751339659.25478,,115487241051.16524,59654125431.45476
1962552036147.5198,166324396605.27896,1823516849899.7766,111319629102.4459,371559147249.37024,483650586369.2403,16128299245145.33,95696524897.18893,,116308868294.99564,61225256477.84328
1962754797878.0354,166568789821.99792,1823025983772.7664,110446438815.63492,368183926922.23706,483724456070.2872,16139283941912.924,96010290007.29913,,116891165639.87752,61564691506.01788
1921174423033.9326,159415936329.29956,1774423980504.1924,107119017785.83293,360668351909.0013,480715009649.6949,15746202211366.64,94777260508.09135,,115582959733.60649,59401968993.358284
1952426998643.99,160328361905.05527,1815527240555.545,106655933063.35971,360859644391.10516,470486670527.8925,16078146156221.465,97606611952.78702,,113772242599.10655,59731716660.08585
1922550425701.8308,154772273364.37802,1770025334638.36,105068316333.14651,357934377559.4377,457950488254.8073,15789666635601.102,95536896263.1963,,112176909096.52211,58034517431.285484
1887822460496.282,151529852700.32294,1759662542091.4292,104446489471.1392,358103225720.93774,459962939269.5222,15765307583516.367,96703859642.87622,,109393034637.1409,57986024418.886505
1884335862125.2588,155163308569.46292,1786482906064.7327,106642737107.54391,365745427962.93695,457655067229.0329,15737128349220.188,97562558971.71138,,108060891947.50699,59431071224.24496
1858258394907.7559,151155094220.79376,1770876434694.0378,104711113963.38277,362020204284.39014,453408671653.2885,15427628160736.457,96913033415.81955,,109688166451.02892,59052838574.42753
1878859455154.6028,156434195704.74347,1786731277878.7085,105948126301.7401,366908122022.99884,454793389099.7408,15579512003046.613,98146054013.63693,,110876678956.81534,59722013240.020584
1931442163306.5464,158943406426.9688,1839415110752.692,107542395269.54794,373252217322.94116,452540897668.1317,15996473961749.219,99533211087.57187,,110517750494.08334,60391199949.57732
1931370895569.583,160132849351.12497,1847914166710.781,106311980909.0985,376119541526.6155,451082310520.6325,15998860646237.102,99434103006.88968,,109400991436.36494,60565769173.69725
1909585720200.1365,159399609117.62238,1840278724197.4707,106146608235.84447,374911603130.88306,448460586140.6151,15909546600311.133,98982740204.01987,,110922693724.19917,60720939586.99577
1888107531444.1357,157965803268.42017,1847348789039.578,105723241604.0668,377033854143.291,450749997978.1444,16360421784204.17,99390085631.37561,,112948927261.9962,61108871642.223915
1859113607751.3176,151741672271.48184,1822864447295.2798,104466359368.42433,377248337904.3707,458855153756.6778,16210448776515.152,100997418596.78482,,114983155533.69771,59770514281.728676
1853894835322.736,150079729736.66782,1801318856021.6885,105266776563.37617,377598305686.3381,460424502121.9375,15682201891320.559,99114845738.90442,,116080387714.65535,59683227662.34143
1900200629176.8635,150030849073.87915,1831114941842.5881,104479555324.24013,385342165405.8109,508243072306.06793,15983578430360.488,101283633903.61574,,116745107636.48134,59421371818.83425
1851477253006.1653,150764038821.26028,1799678654065.4248,106113520678.86884,383818228049.3103,515185090852.08307,15517895393426.746,101536851756.24432,,114798973176.45096,59518349814.32309
1864047309232.0454,149004355155.31757,1774386629933.6938,103698975470.76137,376841992550.0466,493731330534.98145,15465360081107.498,100116688326.71663,,111122903483.93535,58218778031.50701
1831829942450.4658,146770081753.28888,1769397958812.0654,101833527440.55147,372879769650.92365,486456970557.27167,15279565987668.578,99015773263.7838,,111483301915.53471,57375026112.4849
1868427431037.627,151793985990.52914,1791999793883.87,103255771497.51064,375780849259.1195,489041803420.5754,15632050289427.527,99577219561.69553,,111819678210.74017,58674609939.264656
1875224967864.6226,151810313202.20633,1825902546491.577,103659279083.9405,378557862638.68414,492032702970.5881,15914322943348.564,99962542949.20866,,111963839480.11394,59149820584.57092
1875570265069.0652,153327279790.6623,1828306823570.2244,104029753373.08148,382870053319.7745,504218228055.0511,15985489264981.627,99852441651.38594,,111715556996.57962,59178914786.14848
1860231808581.9841,154338577386.6672,1839756764194.5122,104625101507.95842,387667589095.3809,514021953619.5649,16356124265095.148,100535026971.2129,,112732661648.76027,60022662690.51604
1871102480601.1152,155447757474.94092,1819677325010.597,104942629194.776,388085316672.5152,510366255649.33685,16298806661615.137,101151519467.34079,,114350471449.51035,59828694655.57469
1855095345370.7407,154615867360.12347,1820379401977.889,104889726000.202,389902630821.94867,514040327154.9054,16332244036938.824,101272640686.47522,,114294385024.46748,59304995012.524
1848993923692.818,154469084010.6175,1814141856704.6123,104836790249.81593,388694834704.0014,511880338962.54236,16206627107272.875,102131340015.3104,,114662806640.98167,58955856564.284134
1827861032141.2603,154093901447.66812,1797703055361.8916,104750788646.32893,391065396020.9031,509978562497.96844,16063342764273.262,102780874472.59262,,115880158987.57895,59343784604.85771
1868290249008.7302,156981041177.84976,1802610958244.7766,106966862772.2694,382271739663.86707,501688746911.42114,15988354773397.92,100909330437.41432,,115848123149.94032,61622883923.82757
1836687022749.2,162086500695.68164,1794435164838.4656,111021949609.03877,389236664079.21313,492605055929.9704,15714202794859.016,99830437414.32411,,113725772615.55734,63940772835.131134
1801986326654.2732,162086500695.68164,1710402069120.6125,108992246655.12172,391042809422.5141,481232068667.81647,15110966431758.246,98784568549.60744,,115263473854.87065,64736031741.754265
1789893228921.5454,163032539931.09927,1709128357787.567,110150170074.08308,381560599724.3536,478794917428.1934,14991560829884.123,94424970180.34216,,114943134445.82472,66258657731.780136
1782218563585.3962,165397703651.60126,1702337948232.1882,111241560265.16069,379607623706.8011,479108769767.7215,14999202681337.848,95129568638.62135,,116040328692.10191,66801764214.96136
1770509073648.108,162168045879.04895,1721839685952.604,111348039474.42433,378648102323.90125,480234957705.113,15010185891074.605,92795632977.87114,,115816096795.97182,66404136768.977066
1813005054887.5188,166033848976.3297,1739775733260.9487,111461160069.34526,379776969840.5491,484315327011.0426,15044099116265.037,93346086058.64235,,115487715234.67085,69197236325.5869
1811305670680.7698,166767876793.32693,1760035289409.1978,112093372235.3951,385263130096.17255,472499150431.81396,15201235151479.367,93676354346.54892,,114879053286.87738,68993588958.50763
1767527037471.1736,167126732144.5991,1728760538109.521,111953620986.22092,376367851831.10925,460959905786.1931,14557880183519.672,93467198376.38638,,116504876788.87216,68498967458.416275
1777657595714.8909,168268516170.1057,1736905427236.6887,105072559440.64978,370972002399.5954,450713048683.0177,14815793785355.977,91595645439.8177,,116176485743.90108,69701549201.77985
1742348447133.2595,167828115635.46625,1693466144956.3308,100667106954.64622,362539518200.10547,456159588564.82,14455190295245.729,89448852610.7778,,114142238504.85934,70875048787.52953
1713639594388.2954,164125423099.36865,1685532466669.445,99109864797.07153,363702283399.05994,452430165339.5777,14487670022712.596,90924080041.30244,,115279491773.68996,70904147003.76164
1662860495326.0305,160259609904.86362,1658873828770.4329,98264726768.30644,363126520772.0952,448885257476.3167,14405041667414.363,91936933649.03598,,113101092748.94456,71059305373.0965
1563917287803.5579,157078893378.44568,1616447183023.2395,96547776648.77364,356850149697.87366,448756036055.59607,14139008877226.76,90935091061.22375,,112276174671.58528,69992491217.55548
1584759587667.0745,158073894054.4463,1619926284386.9473,96461254152.29391,356895322894.6516,443881849133.1761,14155244279867.693,90186475227.43053,,112284178889.15987,70593790118.54637
1534786182081.843,148613269464.1112,1574741289528.5874,97512720065.86633,353994207717.00946,442109380756.9423,13778881236983.256,82678277046.87473,,109841479462.06085,72669213967.85506
1522577985280.9675,145693535893.92096,1605860855843.7302,98437750057.39119,348733806736.937,439155372723.6433,14171482656570.293,79970055722.70389,,108720244112.04953,71932155508.35072
1530965327986.7517,146639595323.78717,1604382190364.9534,96700843225.07446,351465540211.3849,437050620694.1279,14320982788454.234,79826921365.11723,,108792310521.23125,72853494641.34937
1578553941106.2217,150228088253.1631,1656177572612.7605,97565959670.49815,355518145073.5101,452522408575.9651,14723139868177.805,79815910345.19592,,110137825185.7232,73008661039.99333
1639902246314.359,154110218562.12103,1686110357729.7493,98890264992.88696,359740060499.93695,453057841129.42725,14853049855860.275,86003026472.73503,,111971834214.01843,73668140314.83025
1657663638563.0413,159770268124.08975,1713197674003.8755,100587214991.88644,362821761756.3522,458393562015.056,14747018609303.295,85023214826.15584,,112852819749.08035,78391212786.13374
1651293708157.8267,159917081765.26862,1839415110752.692,99782012092.5639,363815145252.1123,463101549332.4222,14971500783939.244,85573676808.31746,,112804747025.28221,78187549360.43623
1522282040147.8962,160373809511.58527,1772491799468.9038,98956819924.6454,351973507473.73627,451987033800.91595,14388325953814.186,83415881860.74664,,112916881940.68747,77275917662.15741
1728336641242.705,161499286519.86328,1777033401325.3757,101525549458.60059,336372926181.7382,447297448908.09686,14612330791552.559,83680101831.90614,,111587404162.35504,78953714065.48181
1731581999997.0586,162951014942.18054,1726362517725.424,101864976354.98747,334668331607.572,449660701557.46655,14373995437671.059,83316809385.62604,,110490190948.73764,79904143385.40346
1769714254356.2922,161988638397.86145,1729779431337.2358,103781515306.23419,337196927974.3041,442940205446.9724,14546416662823.67,83074593651.52837,,110514213085.13155,77838410912.19637
1767258361448.7246,161890755905.59265,1757612431843.7034,104214106084.75807,343337850597.08435,449143758096.17096,14864034552627.867,84395693507.32584,,110273953786.51204,77465794764.10475
1743291322639.1895,161140441265.8154,1722193663186.7207,103781515306.23419,348643424773.93475,442441722188.63696,14442296250887.83,83063591532.99745,,108984535030.73305,76720562467.92154
1680687801866.6462,157943397527.7203,1666621133398.4346,102430611885.40417,332704186783.887,435241260801.18054,14091721296719.188,82524149472.14755,,108383867816.84407,78652293801.31134
1701228635856.904,157568245256.44382,1681158847581.815,101478983795.43811,331326973393.2992,435111519374.74274,14089811949128.88,82480114293.85269,,107278650385.65207,77446171132.62813
1715958472562.1235,164614764880.14252,1695143697483.093,102963007931.72237,340797978715.8809,452075434772.8375,14351069883309.887,82667274928.34381,,107615026680.85753,76475403572.71863
1733390962531.7676,165414040960.50275,1708339445483.7854,103149324844.05904,342976642870.0919,455301376907.0181,14334316993938.871,82821393601.68057,,106942274090.44661,76828412147.95184
1695587610451.5718,160602168336.13147,1643988204450.682,100773564460.03517,337490518183.9147,446754562939.3551,13914580235700.82,82986532196.32906,,111227005730.75568,76710742622.8741
1673100799192.8652,151190484991.9308,1621112970786.6992,101246079516.06425,341881637466.30444,445530873929.9913,13780570504010.191,81632425984.93884,,110514213085.13155,75857628529.42412
1646743614472.5386,153571945632.43707,1607879872215.5083,101066371433.57283,331417319786.8551,443343209877.79126,13770521149636.916,81225080557.58308,,109280861787.05519,74975119135.30475
1587862243652.3438,151125226631.34348,1585296712428.953,98950156835.11342,328595133210.5125,441822915385.1861,13413954948239.814,79617747592.17389,,108159616953.37376,75279092719.77374
1659467247652.7202,150945788858.48312,1648523360015.7986,96195066981.07217,322002763175.5227,450666421503.71,14099322998340.404,83052598315.85693,,107743151064.07176,74327940762.03175
1686114856765.931,157193052596.27017,1671460781431.6775,98471011245.3644,335819821292.0551,465071850994.83856,14229505112665.42,84946137686.70667,,109224803813.02267,76328314659.04417
1683642568932.9583,155790305808.98447,1676076894832.342,94365007118.55577,331022178808.1098,463403297094.42236,14300336852360.93,86645395310.74753,,108247720248.71501,76897054711.57446
1657099017407.5208,150603260718.88812,1667093229441.7932,90804676383.41127,318966199546.4392,462568976810.40454,14116554711639.83,85726593793.9506,,108912478105.22145,77632491250.6376
1667081686732.2805,153588242552.44138,1674343411248.2341,92688002980.40286,327590509769.7273,471227129779.9584,14367340974690.826,85848364814.58403,,109048597222.34016,78966079201.51863
1621537755024.0022,150798995411.7528,1668832780123.6472,92029149308.1624,324441013148.69885,479514432005.5393,14162981301294.766,87221048227.73317,,111555368324.71643,79466184719.73541
1596786938403.0261,145399928806.01178,1641670762708.5237,89440452209.48595,317690536924.98615,487356696004.82886,13872940398299.15,88792998166.31357,,114382507287.14896,82456933749.51575
1507014851397.7786,139423624082.05106,1571374050279.5708,85986622387.47978,305905418996.752,485076470934.96985,13348864634592.725,93187828238.77089,,113461472213.2037,85428099294.36502
1491243267748.7292,143946978619.55542,1581488376214.1235,85381030023.74585,306413386259.10345,481906053855.702,13202411428886.771,90719187837.14015,,111114899266.36075,86075277667.63802
1527034895563.7,149009191725.75253,1663340729485.9075,88801604083.7475,330491624947.3694,487208494375.4309,13807848597621.227,88914760285.5566,,111691515892.84549,81182184575.82814
1609685896907.9443,149139839710.84286,1648629155032.7441,87750138170.17508,321288670971.96783,493196822436.1277,13668574776779.756,88737658222.21431,,114230341800.20059,83702287622.53398
1595509639877.8708,150691157056.33395,1621212319512.2896,85773663968.9525,318205867062.7179,493715845920.29193,13404384417794.95,87785627815.06471,,113781830589.58986,83270816638.6307
1555255748335.1375,150968749946.51892,1574809639176.6318,86625475939.18692,323419387512.5909,498721709845.98596,13230650144416.293,87763472254.36613,,115367595069.0312,80289847307.35223
1615705009368.5288,150805467732.52283,1611085764583.8425,88162728828.16565,333325087038.1834,510698423745.7924,13743240081964.215,90752407826.10243,,116753121337.72604,75720367490.1062
1678610163309.4878,154642978407.34256,1661160176636.6428,92102367329.45284,345146201246.05475,512515381500.05206,14089750980864.705,91339107368.57097,,116408731341.27586,75435985419.87738
1723945645251.906,155998328823.81027,1672467161270.2913,93266975541.82088,350631721251.6452,529330979711.9229,14129477009583.566,91538382795.39264,,116585639723.54666,77446171132.62813
1767927207487.1753,156096312288.32196,1699815552344.2988,93233681798.03563,353227081469.04834,533279960906.6436,14378832748972.666,91184134161.75606,,116931338466.4723,77142205577.46826
1770569467199.854,154838935239.14163,1695802167185.336,92934222586.90334,352139083246.1784,536987890562.2423,14318047389588.766,90553141300.67116,,115958532037.3852,80603632707.55954
1807819239604.9038,154969563029.7834,1743006273213.8762,94910696788.1259,353759769496.5657,528422414167.1736,14552565535320.488,91715493760.12532,,115612804843.44922,80250624132.32632
1791581738943.077,153009984614.56842,1720963559118.724,93020734231.44571,348285560574.8929,526883659471.6083,14333841144072.127,91405511740.93393,,114125433441.42073,81515585578.20296
1794229519395.943,153695838574.4773,1755860367772.7483,93626304891.30495,360458065342.5828,533372637481.1287,14554477856972.46,92656450837.62083,,114832943682.79243,81760736444.09674
1806552815264.966,153532546263.25687,1758463531899.3809,94444844821.62881,361251370703.00745,535838446813.61,14534377661195.076,92922130636.80547,,115331414867.55362,83545370834.50299
1852787341382.1301,150233934546.02707,1763787789365.0835,93746110279.63257,365671550223.0095,540732971737.4132,14870360381793.88,93464563564.82883,,117381566221.3733,81201792148.68654
1856345207490.1167,154561312057.28378,1779940868323.3298,93952394756.6905,369865010092.41095,534670456194.398,15095786821009.148,93674903419.91418,,118370456954.97052,80770345252.71062
1823300064270.755,154447011478.3192,1772417287924.711,93526488771.57329,369049011425.2585,537451446769.9068,15021600339753.102,94649062683.59117,,120492987679.08563,82152960165.04675
1787080997329.1604,149417432601.02786,1735203227125.3333,90718186442.7436,362033400548.9607,530925375019.2271,14755974996013.896,93774527781.23943,,119729191855.59871,80986076730.00769
1793248166003.8591,151034078987.67624,1748256019135.3862,90046039147.25122,365773563394.9459,542605454546.5857,14809102146604.904,94881522493.81352,,121409527493.39775,81505781791.77376
1845726649272.8726,150266578872.15717,1784817866927.0715,90445347033.92722,364311481305.52954,540288020178.7414,15074727490344.11,94781898132.4883,,121433644466.49278,81544996937.49055
1798675220903.1438,147131279660.59634,1752766527115.91,89392785074.6826,364685494033.1835,542271726432.9785,14878977725474.428,95567890904.5593,,121779362176.75864,81123345798.63472
1740577795189.547,146821012152.60843,1704468826718.6577,88152528007.05804,357069257486.97,567022438553.8632,14334316993938.871,95744992967.90158,,124609374691.23512,82025486853.53983
1729926447121.4937,146086156363.2194,1695634374013.2988,87884344079.36418,360469340857.0542,571824286903.1813,14423819892780.703,96398132488.29466,,125855547911.30301,83398297979.44676
1693482535488.6343,146543399067.97485,1665136211225.1072,89493344552.12262,360208723524.1469,577868313354.0299,14213231047222.812,95302193302.59386,,126555016000.41968,85153537069.18362
1656879693456.4429,146429078294.5617,1612775451306.097,89164840130.67702,359449280276.58264,572806808816.597,13652782509327.229,93630627904.07861,,124046585255.7738,82221602728.66939
1653212416315.653,146967957057.70306,1595106545895.3794,88186033363.6216,355879174953.27106,571175319768.1337,13499625768623.533,92866772889.9254,,123194382659.50204,83937618643.38034
1705329040159.662,148192709975.2019,1618857716796.4373,85343493172.45734,361829409774.5342,561145276159.8181,13765732910352.816,92490395399.76144,,126402262525.92436,85124101621.96869
1663288101747.8115,148323327668.61935,1581171465155.2986,84552408643.62521,361002028884.57153,559643615205.412,13392895617574.775,91671218244.28975,,126289691361.69394,86124312658.40225
1675112690753.2473,147621156594.25757,1589968662088.561,86121170132.69536,359891337354.97375,554007504350.489,13425921085357.564,90453499136.56512,,125324917601.19176,86830321779.55956
1733555413671.2866,150070632137.58237,1621902072687.2852,87904463571.20833,360582665112.90826,550651791900.6641,13654694830979.201,90586352388.24304,,126747970752.52011,86055670094.77962
1688411819274.167,149254140289.80743,1593503694509.6145,88212848500.80978,369899014483.0564,543069068532.6632,13705426374897.324,90232103754.60646,,128339852199.18375,86251793999.21829
1625895961163.992,149776681744.04733,1552400434458.262,87529024520.7304,367632209240.9589,536932249950.5034,13439802518188.953,84331763721.49329,,128532825918.6244,85339849157.88399
1582632597038.5447,145449304232.79065,1486253711685.9587,85014994176.98041,351028391716.5806,516760939288.8076,13115304136717.82,81863132221.25296,,126112830397.77371,83476744329.49858
1601534273078.6426,146772030517.57687,1531432544648.1704,84988173613.82355,355867863869.35345,528756257837.60675,13435494589864.098,81962765483.9686,,126177139164.80374,80662487543.3712
1528262842017.484,131601657827.31693,1484911745503.2708,82474126992.16754,344012780840.2829,524362267305.8012,12932955493720.285,81442479215.25342,,124858605541.78065,80691898902.6588
